Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
7025,10,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,800000.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,100000.0,100000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,2338630,4,4,192,398,58,38,48.0,11.54700538,122,77,99.5,25.98076211,252.2844571,3.420806199,334090.0,883439.3518,2337542,3,2338493,779497.6667,1350085.396,2338442,3,2337730,779243.3333,1349682.983,2337723,3,0,0,0,0,80,80,1.710403099,1.710403099,38,122,69.77777778,33.28955458,1108.194444,0,0,0,0,0,0,0,0,1,78.5,48.0,99.5,80,0,0,0,0,0,0,4,192,4,398,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,82439975,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,141.472629,0.145560452,7494543.182,21100000.0,70100000,1,82100000,11700000.0,26100000.0,70100000,1,338430,112810.0,194641.4143,337562,5,0,0,0,0,172,92,0.097040301,0.048520151,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,3996.0,0.0,3996,3996,41000000.0,41100000.0,70100000,12000000,DDoS
60550,12,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,83333.33333,83333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,43296,1,1,51,107,51,51,51.0,0.0,107,107,107.0,0.0,3649.2978566149,46.1936437546,43296.0,0.0,43296,43296,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,23.0968218773,23.0968218773,51,107,69.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,104.5,51.0,107.0,32,0,0,0,0,0,0,1,51,1,107,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4616894,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.497874978,1.082979163,1154223.5,2306448.476,4613896,3,4616894,1154223.5,2306448.476,4613896,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.082979163,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
56823,150,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,80000.0,13333.33333,150.0,0.0,150,150,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6666.666667,6666.666667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2301302,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.7381464927,767100.666666667,1284880.96541132,2250465,85,50837,50837.0,0.0,50837,50837,2250550,2250550.0,0.0,2250550,2250550,0,0,0,0,72,72,0.8690732464,0.8690732464,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,72,0,0,0,0,0,0,2,0,2,0,29200,70,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,12850816,21,31,2008,2745,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,369.8597817,4.04643565,251976.7843,674441.5816,2589153,3,11000000,550213.25,978322.786,2664886,317,12900000,428357.3667,840368.3673,2589153,3,0,0,0,0,680,1000,1.634137474,2.412298176,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,0,0,1,91.40384615,95.61904762,88.5483871,680,0,0,0,0,0,0,21,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
53,162,2,2,78,206,39,39,39.0,0.0,103,103,103.0,0.0,1753086.41975309,24691.3580246914,54.0,87.4699948554,155,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,12345.6790123457,12345.6790123457,39,103,64.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,80.75,39.0,103.0,40,0,0,0,0,0,0,2,78,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60307,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,6533.238264,66.32729202,20102.33333,34812.20051,60300,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,33.16364601,33.16364601,42,155,87.2,61.892649,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,64,0,0,0,0,0,0,2,84,2,310,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1706009,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,17.58490137,2.930816895,426502.25,847676.8144,1698009,1,1706009,426502.25,847676.8144,1698009,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.930816895,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,137,2,2,56,88,28,28,28.0,0.0,44,44,44.0,0.0,1051094.89051095,29197.0802919708,45.6666666667,73.9008344563,131,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,14598.5401459854,14598.5401459854,28,44,34.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,43.0,28.0,44.0,40,0,0,0,0,0,0,2,56,2,88,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7388855,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.060168998,0.676694833,1847213.75,3692400.927,7385815,1,7388855,1847213.75,3692400.927,7385815,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.676694833,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3040.0,0.0,3040,3040,7385815.0,0.0,7385815,7385815,DDoS
80,93564750,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,124.5875183,0.128253429,8505886.364,27700000.0,92000000,1,93400000,13300000.0,34700000.0,92000000,1,183219,61073.0,100279.769,176820,370,0,0,0,0,172,92,0.085502286,0.042751143,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1358957.0,0.0,1358957,1358957,92000000.0,0.0,92000000,92000000,DDoS
80,244170,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,47618.46255,28.6685506,40695.0,93233.82004,230773,36,13174,6587.0,7694.735993,12028,1146,244045,81348.33333,129566.1524,230773,187,0,0,0,0,72,92,12.28652169,16.38202891,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
3642,35,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,28571.42857,28571.42857,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
39676,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,74317145,8,7,56,11601,20,0,7.0,5.656854249,4380,0,1657.285714,1561.969346,156.8547877,0.201837678,5308367.5,18700000.0,70000000,56,73300000,10500000.0,26300000.0,70000000,191,1012067,168677.8333,394372.4945,973085,67,0,0,0,0,172,152,0.107646762,0.094190917,0,4380,728.9375,1300.351618,1690914.329,0,0,0,0,1,0,0,0,0,777.5333333,7.0,1657.285714,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,3266955.0,0.0,3266955,3266955,70000000.0,0.0,70000000,70000000,DDoS
443,986543,2,1,69,0,69,0,34.5,48.7903679,0,0,0.0,0.0,69.94119871,3.040921683,493271.5,339075.3792,733034,253509,986543,986543.0,0.0,986543,986543,0,0.0,0.0,0,0,0,0,0,0,40,20,2.027281122,1.013640561,0,69,17.25,34.5,1190.25,0,0,0,0,1,1,0,0,0,23.0,34.5,0.0,40,0,0,0,0,0,0,2,69,1,0,8768,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,683,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2928.257687,683.0,0.0,683,683,683,683.0,0.0,683,683,0,0.0,0.0,0,0,0,0,0,0,64,0,2928.257687,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,334,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,39738,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,292591.4742,201.3186371,5676.857143,14664.04301,38931,6,39018,19509.0,27581.40711,39012,6,39657,9914.25,19454.10997,39095,58,0,0,0,0,72,112,75.4944889,125.8241482,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,505,2,1,8,2,6,2,4.0,2.828427125,2,2,2.0,0.0,19801.9802,5940.594059,252.5,313.2483041,474,31,505,505.0,0.0,505,505,0,0.0,0.0,0,0,0,0,0,0,44,24,3960.39604,1980.19802,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
55809,26,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,38461.53846,38461.53846,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,110,310,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58301,10643920,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,1.6911062842,0.2818510474,5321960.0,7526331.44186462,10643880,40,10643920,10643920.0,0.0,10643920,10643920,0,0.0,0.0,0,0,0,0,0,0,40,20,0.1879006982,0.0939503491,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,13140,65535,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4097946,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.320740683,1.220123447,1024486.5,2047635.721,4095940,1,4097946,1024486.5,2047635.721,4095940,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.220123447,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,138769,14,9,576,4642,195,0,41.14285714,63.79637938,1460,0,515.7777778,681.5931297,37602.0581,165.7430694,6307.681818,15090.20848,66489,1,138769,10674.53846,18793.74346,66489,3,99939,12492.375,28575.64483,81966,1,0,0,0,0,300,192,100.8870857,64.85598369,0,1460,217.4166667,468.7134024,219692.2536,0,0,0,1,0,0,0,0,0,226.8695652,41.14285714,515.7777778,300,0,0,0,0,0,0,14,576,9,4642,29200,31,13,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1835782,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,6333.540693,4.357815906,262254.5714,689548.0537,1825986,53,9210,4605.0,6011.821854,8856,354,1835653,458913.25,911391.422,1825986,189,0,0,0,0,72,112,1.634180965,2.723634941,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
54094,1,2,0,59,0,53,6,29.5,33.23401872,0,0,0.0,0.0,59000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,53,21.66666667,27.13546265,736.3333333,0,0,0,0,1,0,0,0,0,32.5,29.5,0.0,40,0,0,0,0,0,0,2,59,0,0,40958,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1069334,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,10878.73387,6.546130582,178222.3333,436029.1764,1068263,6,934,467.0,565.6854249,867,67,1069200,356400.0,616491.6155,1068263,6,0,0,0,0,72,92,2.805484535,3.740646047,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,115584263,117,181,6212,270440,341,6,53.09401709,114.7408612,4380,6,1494.143646,887.8421227,2393.509227,2.578205651,389172.6027,1971311.003,18200000,1,116000000,996414.681,3065253.277,18200000,3,116000000,641974.1778,2513947.163,18300000,1,1,0,0,0,2340,3620,1.012248527,1.565957123,6,4380,926.361204,988.769483,977665.0906,0,1,0,0,1,0,0,0,1,929.4697987,53.09401709,1494.143646,2340,0,0,0,0,0,0,117,6212,181,270440,252,8192,116,20,2056643.6,3807979.058,11900000,221759,9452048.0,5144903.992,18200000,5325706,BENIGN
53,31001,1,1,43,203,43,43,43.0,0.0,203,203,203.0,0.0,7935.227896,64.51404793,31001.0,0.0,31001,31001,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.25702397,32.25702397,43,203,96.33333333,92.37604307,8533.333333,0,0,0,0,0,0,0,0,1,144.5,43.0,203.0,32,0,0,0,0,0,0,1,43,1,203,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31317,2,2,68,458,34,34,34.0,0.0,229,229,229.0,0.0,16795.9893987291,127.7261551234,10439.0,18074.8162093007,31310,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,63.8630775617,63.8630775617,34,229,112.0,106.8058987135,11407.5,0,0,0,0,0,0,0,0,1,140.0,34.0,229.0,64,0,0,0,0,0,0,2,68,2,458,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1026,54,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,444444.4444,74074.07407,18.0,26.05762844,48,1,0,0.0,0.0,0,0,6,3.0,2.828427125,5,1,0,0,0,0,20,60,18518.51852,55555.55556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,256,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2091700,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.34240092,2.390400153,522925.0,1045208.002,2090737,230,2091700,522925.0,1045208.002,2090737,230,0,0.0,0.0,0,0,0,0,0,0,100,0,2.390400153,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,84867073,9,7,1506,11595,372,0,167.3333333,194.1777536,4344,0,1656.428571,1760.597234,154.3708241,0.188530126,5657804.867,21600000.0,83900000,1,84700000,10600000.0,29600000.0,83900000,1,84900000,14100000.0,34200000.0,83900000,18,0,0,0,0,260,232,0.106048196,0.08248193,0,4344,771.0,1328.831442,1765793.0,1,0,0,0,0,0,0,0,0,819.1875,167.3333333,1656.428571,260,0,0,0,0,0,0,9,1506,7,11595,0,235,6,20,11011.0,0.0,11011,11011,83900000.0,0.0,83900000,83900000,DoS Hulk
80,31515,3,6,359,11595,359,0,119.6666667,207.2687466,4344,0,1932.5,1754.831473,379311.439,285.578296,3939.375,7386.150456,20164,47,10992,5496.0,6365.375244,9997,995,31438,6287.6,9077.247314,20164,47,0,0,0,0,104,200,95.19276535,190.3855307,0,4344,1195.4,1620.821959,2627063.822,0,0,0,1,0,0,0,0,2,1328.222222,119.6666667,1932.5,104,0,0,0,0,0,0,3,359,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
49176,70,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,85714.28571,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,14285.71429,14285.71429,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,23636,2,2,88,210,44,44,44.0,0.0,105,105,105.0,0.0,12607.8862751735,169.2333728211,7878.6666666667,13641.0548101433,23630,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,84.6166864106,84.6166864106,44,105,68.4,33.4110760078,1116.3,0,0,0,0,0,0,0,0,1,85.5,44.0,105.0,40,0,0,0,0,0,0,2,88,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,430,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4651.162791,430.0,0.0,430,430,430,430.0,0.0,430,430,0,0.0,0.0,0,0,0,0,0,0,64,0,4651.162791,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,65160,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,145,2,2,56,120,28,28,28.0,0.0,60,60,60.0,0.0,1213793.103,27586.2069,48.33333333,77.6552209,138,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,13793.10345,13793.10345,28,60,40.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,51.0,28.0,60.0,64,0,0,0,0,0,0,2,56,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,443966,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,26202.45694,18.01939788,63423.71429,167371.3589,442986,4,749,374.5,460.3265146,700,49,443864,110966.0,221346.8542,442986,4,0,0,0,0,72,112,6.757274206,11.26212368,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,299,2,2,74,170,37,37,37.0,0.0,85,85,85.0,0.0,816053.511705686,13377.9264214047,99.6666666667,129.650813084,247,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,6688.9632107023,6688.9632107023,37,85,56.2,26.2906827602,691.2,0,0,0,0,0,0,0,0,1,70.25,37.0,85.0,40,0,0,0,0,0,0,2,74,2,170,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98109883,5,6,390,11595,378,0,78.0,167.731929,7240,0,1932.5,2848.073577,122.158947,0.112119184,9810988.3,31000000.0,98100000,2,98100000,24500000.0,49000000.0,98100000,2,98100000,19600000.0,43900000.0,98100000,198,0,0,0,0,144,200,0.050963265,0.061155918,0,7240,999.25,2155.878607,4647812.568,1,0,0,0,0,0,0,0,1,1090.090909,78.0,1932.5,144,0,0,0,0,0,0,5,390,6,11595,0,235,2,20,12978.0,0.0,12978,12978,98100000.0,0.0,98100000,98100000,DoS Hulk
53,30136,1,1,46,74,46,46,46.0,0.0,74,74,74.0,0.0,3981.9485001327,66.3658083355,30136.0,0.0,30136,30136,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,33.1829041678,33.1829041678,46,74,55.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,83.0,46.0,74.0,32,0,0,0,0,0,0,1,46,1,74,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98490512,8,5,358,11595,352,0,44.75,124.1655002,10136,0,2319.0,4415.268169,121.361944,0.13199241,8207542.667,28400000.0,98500000,1,98500000,14100000.0,37200000.0,98500000,1,2001,500.25,842.9457772,1760,1,0,0,0,0,252,168,0.081226098,0.050766311,0,10136,853.7857143,2700.225295,7291216.643,0,0,0,0,1,0,0,0,0,919.4615385,44.75,2319.0,252,0,0,0,0,0,0,8,358,5,11595,251,235,2,20,2007.0,0.0,2007,2007,98500000.0,0.0,98500000,98500000,DoS Hulk
53,23341,1,1,44,122,44,44,44.0,0.0,122,122,122.0,0.0,7111.948931,85.6861317,23341.0,0.0,23341,23341,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.84306585,42.84306585,44,122,70.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,105.0,44.0,122.0,20,0,0,0,0,0,0,1,44,1,122,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4632548,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,36.48100354,1.295183558,926509.6,2026401.642,4551287,3,4632548,1158137.0,2262280.866,4551287,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.079319631,0.215863926,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,100,0,0,0,0,0,0,5,123,1,46,252,32,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,85013156,9,6,343,11595,343,0,38.11111111,114.3333333,4344,0,1932.5,1754.831473,140.4253243,0.176443279,6072368.286,22700000.0,84900000,1,84900000,10600000.0,30000000.0,84900000,1,141527,28305.4,56159.5688,128267,16,0,0,0,0,296,200,0.105865967,0.070577312,0,4344,746.125,1390.801058,1934327.583,0,0,0,0,1,0,0,0,0,795.8666667,38.11111111,1932.5,296,0,0,0,0,0,0,9,343,6,11595,251,235,1,32,1975.0,0.0,1975,1975,84900000.0,0.0,84900000,84900000,DoS Hulk
80,87237222,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.022925994,87200000.0,0.0,87200000,87200000,87200000,87200000.0,0.0,87200000,87200000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.022925994,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,87200000.0,0.0,87200000,87200000,DoS GoldenEye
443,5794628,7,4,617,164,517,0,88.1428571429,189.988972111,152,0,41.0,74.0540343263,134.7800065854,1.8983099519,579462.8,1797465.88404687,5694857,2,5794628,965771.333333333,2346004.48844478,5754492,2,80240,26746.6666666667,30302.9392358783,59896,471,0,0,0,0,160,92,1.2080154239,0.690294528,0,517,65.0833333333,148.7233296692,22118.6287878788,0,0,0,1,0,0,0,0,0,71.0,88.1428571429,41.0,160,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,99769.0,0.0,99769,99769,5694857.0,0.0,5694857,5694857,BENIGN
1107,74,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,108108.1081,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13513.51351,13513.51351,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,61897,4,2,132,406,33,33,33.0,0.0,203,203,203.0,0.0,8691.859056,96.93523111,12379.4,16928.59301,31293,1,31298,10432.66667,18065.57866,31293,1,49,49.0,0.0,49,49,0,0,0,0,128,40,64.62348741,32.3117437,33,203,81.57142857,82.9515062,6880.952381,0,0,0,0,0,0,0,0,0,95.16666667,33.0,203.0,128,0,0,0,0,0,0,4,132,2,406,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,267486,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,43490.12659,26.16959392,44581.0,108844.1758,266758,4,531,265.5,306.1772363,482,49,267445,89148.33333,153814.858,266758,4,0,0,0,0,72,92,11.21554025,14.95405367,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
